"","y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1",0.2967614397719,-0.689423501761762,0.59243340903267,-2.30024594321039,-1.14442829678053,-0.298609396805149,-0.698469683011854,1.39447664590619,0.553216090767299,-1.41758660755242,-0.861090791341374,0.324446167777668,-0.198781453100415,0.404785516298384,0.182346852602386,-1.01366526503068,-2.1091526797552,-0.152382030163654,-0.877597921200021,-2.15366223189733,1.30932156984714,-0.97025511811661,0.28686376203765,0.216121799570123,0.057994798185401,0.398533438981363,0.348580926168325,0.359397913931156,-2.0665139984545,-1.07386763959772,0.349584310661638,-1.24215496972902,0.933168620564062,1.76617061213178,0.447050979599265,0.429644972934258,0.349243664276466,-1.9232287635098,-2.40562236497148,0.378397105825092,-1.07080736528995,0.483850774487296,0.43654326634419,-0.360834702076034,1.20105578820563,-0.0281687145898836,-2.23103984334406,-1.1949568774549,0.710318938269842,-0.466544076199122,-0.892228130766628,1.48219020605189,-1.08444144908753,-0.362469485433398,-1.4039275668972,0.269665586585823,0.958507846281681,0.30766137972393,-1.36716984994205,1.13099929968917,-0.81855231715176,0.538987281714745,0.652019225855761,1.17237781154479,0.979367462368252,-0.0499047171610325,-2.24887955584268,-0.892989826740489,0.697732336688089,-1.36985485467962,0.455488497601553,1.55298265700577,-0.393013005395293,0.690111688609307,1.09613010989787,0.539208142933021,1.41065343931264,-0.989462843708819,0.856079586614255,-2.12543886846648,-1.62220213888448,-1.57962780897568,-0.614674001072471,-0.886475540929082,1.50780002760581,2.07892705390709,0.260004494049127,-1.7733427724155,-0.555298502164157,-1.20232381487057,0.316338792203194,-0.610717494589753,0.222090916860091,0.470999820378848,-0.821840365784959,0.301372053455389,-0.229531061377911,0.689965493994037,-0.304436281719462,0.91134249738879,-0.638139631973298
"2",-0.180962030069045,0.118999283101564,0.928537079090705,-0.660324992940443,-0.271809489156409,-0.742529594828074,1.75685216480277,-0.439141836649679,-0.697850067117025,0.308970836991615,-0.708040824483407,-0.422327433233711,0.363164108170045,-0.241431535504764,0.364547427556144,0.288952540044146,-0.693506077782476,0.765581775116322,0.357258180404898,0.518952050948001,-0.0520037156538605,0.419906614250548,-0.742658500431921,0.753713564936513,-1.11836389491531,-1.41635802876918,-1.24126708667678,0.339052650866561,-1.35569210380531,-1.68325177815696,0.429016970452479,0.471985111617013,-2.28372397152969,-0.985106639683076,1.65941264957974,-0.67042333659756,-0.97045531296392,0.888766587926533,-0.944320487887718,0.998306880293458,-0.754843553407121,0.290722916881134,0.943913097458371,-0.529540767894884,0.688266275682824,0.190417084775145,-0.0910288432689045,-0.748718222876627,-0.00176358742846953,-0.113709668471695,0.485544863598221,0.119937845104408,2.46224114240793,-0.591373227616478,-1.82373307409201,-1.35110071452065,-0.742007983523904,0.198592533522828,1.2930714234024,0.148161762226484,-0.201454059366733,0.107316823949913,0.123633942126267,0.0142220643267334,1.84917904264717,-2.60232303332115,-0.700477884745942,0.147296971147101,0.28423587776853,1.19604689193184,-0.529603048302599,-0.99862918457979,-0.178842122002475,-0.684762498522678,1.68624127309817,-0.386484643527362,-1.95822782504764,-0.114866627368818,0.315499070020319,-1.01951055532096,-0.0744854828476766,-0.508106046215773,-1.16381274500652,0.408701245681411,-1.54853968818637,0.471667088716937,0.97924205962648,-0.373730717441571,-0.134309647815395,-0.619514201628288,0.933765040670913,0.170072130653493,-0.525562855522238,0.967746226279252,0.865947483668073,-0.823433722122871,-0.406080008704118,0.473370598854333,-1.20636182777098,3.19440556581073,0.720331849857989
"3",3.93828468182656,-0.131988361735598,0.0707236352201511,0.500362847357404,1.93703685527055,0.00218460246905182,1.41746653210858,-0.336997239154326,2.26125007294212,-1.64961949917785,1.26536983520995,0.341993351506719,-1.23790937858202,-0.00972936029183432,-0.0719263729693486,0.639105489377591,0.474629669559223,-0.920363240932664,-1.61248529006979,1.06539908495868,0.301140886530261,0.125639833715476,1.21092434162488,0.251806073433939,-1.42636824214913,-1.766790367429,-0.547089050474037,-0.0839798416237683,-1.60100467872106,-0.576986962668026,-1.18446441337406,0.855261951808291,0.613412751673038,-0.624710298085197,-0.677006908987321,-0.510443175377173,-0.175762913223571,0.0551569192110162,0.531134789502342,0.677255704872585,0.303880533369207,-0.376065621797967,-0.608035873302869,-1.16092376506148,-0.150742762358868,-0.35497683667378,-0.418010346918873,0.300228163127683,-1.97463528776072,0.159754607962036,0.0416851163217137,0.107630459541664,1.59829984293836,1.16064234977356,3.08828729479132,0.464936960548208,-0.0918026939063068,0.768472411681303,-0.607066421055687,-0.301418182755086,0.154498955778522,-0.41845116535095,2.28447509164363,-0.156498996628985,-2.1117783238334,0.238811177849626,-1.17220132239789,-0.153061282372299,0.854236341166978,-0.470634026068816,0.749907735138426,1.44076519342253,-0.843160354726389,-1.14485207061614,-0.321080656132981,-0.816200597484529,-1.05679642371729,0.556086443068763,0.373736510146897,-0.580176474805278,0.221318012686,-1.8533943328656,-1.49005460419453,0.447414522181403,0.348513889741567,-1.24439833850636,-0.0311474501378397,-1.13140106519071,0.254938533001977,-0.278105174404173,1.37526266446048,-0.663034482817929,0.223800465201083,2.71391761901442,0.323849560964977,-1.30407970396788,0.358938616807915,-0.415953170227862,-0.508916398206247,-0.958556245666986,1.19779871734307
"4",-1.10480200367073,0.0466121404599487,0.296859243016307,1.04446198568954,1.75671126274685,0.761308879231535,-0.198182763702075,-0.635919896743666,0.930306474001091,-0.894949614900228,-0.547848552612637,-2.25283814228135,2.04511824566705,-1.32832893585416,-0.531477770260277,1.59389120231748,-0.918832539676733,-0.21231804078904,-0.489134855389004,0.964701133409218,2.65714642027066,0.0233017972012545,0.347793068387402,0.480009717816275,0.252537361280892,-2.10438177256519,-0.702130956913734,-0.900520840073987,0.268448668474065,-0.505347029967901,-0.663728084993938,0.305252607991338,-2.43048475509471,-0.0106242611938913,0.425822731655622,0.127297728638988,0.466572621820112,-0.13376879404733,1.27202790851546,1.17858135780255,-0.822767192104185,0.788602088837082,-1.25758663870748,-1.50986441959439,0.0402534442822355,1.02506958548077,-0.220868754069122,-0.786622200313519,1.07269439423704,1.6396691053273,0.223927099014281,-1.37489873139995,-0.103875013323465,0.265789696694654,1.3102141454946,0.0528585652439097,0.745404466887173,0.979614914111574,-1.73210061319066,-0.780850962709598,0.535838089013512,-0.631555091234817,1.35487503699442,0.683378212447557,0.0141947068069464,-1.60977895228283,-0.210729638702604,2.19193115263404,-0.366176908239848,-2.08696170398047,-0.0865437154723221,-0.251745431950087,0.332784856295156,-1.52822111808759,-0.369702236759122,0.806439372947427,0.149658165765335,-0.0486926184210821,-0.545251146079519,-1.59740329607559,0.30496932109056,-0.164515850638083,0.304053210481155,1.14732386085613,-0.560287747835456,-0.946817056993168,1.17281005136776,-0.580961763353669,0.669576381747143,-0.643318649200359,-0.959760582659487,0.964319634836525,-0.291432117671899,0.165695664070577,0.489342976905959,-0.100409133847022,0.583383838185636,1.67898754977985,-0.237753264678632,-0.621673963640239,1.40856725443504
"5",-1.28502227089082,0.504771025883738,1.09050072208713,-1.33757991247828,0.518099160900138,1.50670415167203,-0.436650289100244,1.77232609751705,0.625869222042236,0.672083453937462,0.878811337692462,-0.110298229351862,1.14573446021742,-0.869687837070992,0.550506241473594,-0.162759895346255,-0.442531211407803,-1.56852199835494,-1.22841255211105,0.945196830506664,-1.0684605517131,-0.967548305238148,0.415950893237203,1.45862564927372,0.891153485267148,0.0843683536330124,-0.320697357956329,-1.42326864491669,0.648401660940198,-0.705887991250906,0.840896020819989,-2.28925519585851,-0.22052537114178,0.551369945478057,-0.366214340502387,-1.5216719828122,-1.56592142063111,0.465768403154903,1.95344844763869,1.15416139065092,0.303879801136707,-0.00156642687873364,-0.787196330892917,-0.860784910347941,1.33477584867928,-0.1865032113263,0.0602265158796624,0.692371201885705,-0.231074008097678,-0.979735498435687,0.483347200114251,-1.55387884694929,0.08821931695311,0.32782521775622,1.35179703911849,-0.0453062551626894,0.493633742196235,-0.666860735073735,0.769213559490651,0.181125870854708,-0.504114933249277,-0.111186111899259,-0.658614184384094,-0.0461563547335326,1.10189747494056,1.07938032136491,1.09355261323225,0.458244830707504,0.153850973883534,0.0144406993757969,-0.0843164466466094,0.249192599977741,0.534309527537098,2.06788141621981,-0.239671444455546,0.402278146545568,0.110400057083542,0.243576583848089,-0.627511582250486,-0.0787425059794812,0.749112624188869,-0.435884178004254,0.749248068642591,1.46972841504992,0.298139325498502,-0.118585809304469,0.556062194911624,0.263953476423781,-1.30544566860628,0.925324654284255,-0.667525232095904,-1.55249679598696,0.16710018577637,-0.842696888976165,0.629610746493796,-1.95905738101058,0.338504972246857,0.658468066755479,-1.11898076356394,0.737323193619465,0.548093188545252
"6",0.896019369556254,0.0616892238056731,-1.31863766954204,-0.607521963159692,0.175270286764493,0.483011748886016,0.0189830792779104,0.298110565973128,-0.428192550977233,-0.582215330194837,-0.305908593758868,1.46844854326396,-0.545458676423746,0.687478034350041,-0.672483107396274,-0.295008230416141,0.848991897341368,-0.0470046110721262,-1.57059319663219,-0.977696803210345,1.15461585507965,-0.0424217513423165,0.415236463944359,-1.0945112983812,-2.09409618030192,-0.251936269850898,0.390229361743111,0.849057519150112,-2.52700731265728,-0.600090573868018,0.975645610136329,-0.78495958358056,0.529235253007117,-0.403175540893925,-0.888933309546249,1.05159607807346,-0.260388614291954,-0.753663392553751,-1.29381009737787,-0.832057371762903,0.849619415857199,-0.470687690698241,0.0540376693070116,0.084282727915408,0.0728783272092631,-0.363341034407957,0.929793287267909,-2.8710668544868,0.999788694929484,-0.852251444107702,-1.35088762139228,-0.131201671015514,-0.862231824539386,-0.764729703071461,0.306348043592803,-0.249522311660376,-1.37718535043902,0.602569216205534,-0.0325218156179654,-0.441775710620579,0.984459460539398,-0.195542666252985,1.55753871550856,-0.183638088387319,-0.212932438135584,0.160628643474886,0.86913239825519,0.88489051949356,-0.168936757046184,-1.40742171885811,2.02540543306751,0.24241260930821,0.711190964487354,-0.0983628407990154,-1.16922118172398,-0.507857506218832,-1.08018892887812,2.28348419443818,-0.904810169585046,-0.442954082550542,0.348355772484597,-0.669683281256721,0.774487256399115,0.982955383099521,-2.28163016645992,0.704129248774103,0.921845721741602,0.491937980235955,1.17357290959749,-0.702420639574371,0.254738382130907,2.03270819635974,-0.973858514905835,-0.867481064910337,2.41476052225204,0.451289476331263,0.28284850636288,0.0138775434566674,1.79556209218571,0.739088709141643,-1.66728249817459
"7",-1.02277726142067,0.562313752250481,0.197092086608906,-0.111804066685886,-0.0858693381972272,0.498522931746202,0.0872823442955556,0.192685163367766,-0.556628119595806,-1.12289896307722,0.187307475031742,0.22055380352084,1.51904652127788,0.70519727267648,0.0159917968130844,0.254991051527667,-0.117413555981634,0.213994265247941,0.674683483263452,-1.03814258240844,0.487183723510977,1.15042921246584,0.595403028453692,-0.084235899330489,1.24333126988219,-0.0710252533505781,-0.755871683314382,1.09119945563191,1.48185514375447,-0.541489148762988,-0.865033584603613,-0.697570268056955,1.41820019772908,-1.2956422725025,0.88628254577666,0.204308828779578,0.794399213968502,1.05469270595442,-2.33193079224517,0.571801693307384,0.411835035138304,0.876299502119912,0.648721151300506,0.207265362740885,-0.542542334021922,-0.982310329059272,0.718314896524972,-1.33313801195009,-1.18899415397256,2.30385641660888,0.41000365984758,0.183605891902206,-0.712939933589501,-1.1146323108239,-1.29093753044556,-0.19287423170201,0.202430001829843,0.573825938382106,0.865136765645808,-0.856011242266498,1.28389454196112,0.0771403073690649,-0.0856081376670955,2.23742785580649,0.93626112501057,-0.578975240632139,-0.522355125072454,-0.313474102081895,-0.481350318415742,-1.14480149385451,-0.615449975065792,-0.988097904210403,0.14012860535279,0.0454042940779081,1.10108683444292,-0.240585411314989,1.41894694324088,-0.274068652386238,-0.01951686811709,-0.488015166747162,-0.0539758598767575,0.769270344035604,0.676268579483813,-1.90516263248465,0.547120626257558,-0.0355670152639183,-1.7462684476657,-0.285198039410953,1.59666296721816,0.350220849507064,-0.174810187699976,1.40647308795257,0.720631190465425,-0.0435531820989306,1.70720303853433,-0.878788083526038,-0.37096096098467,0.787164611623583,-1.03330743382959,-0.433648745768886,-0.8599655177077
"8",-0.957435776502688,-0.114024142757962,1.55723857188266,-1.26214383704068,0.29655505728867,-1.7388708049682,-0.690407466459541,-0.46182445487126,-0.832339302055246,-2.1982254221013,-0.655750426055483,0.69462626943074,-0.409053679141869,0.337200871800801,0.736327618058281,0.879321778101027,-0.353192077877654,-1.74204590819591,-0.289993031696184,1.99680687634235,0.853751625194959,-0.623315259867797,-0.554512308552583,-0.229449605773084,-1.45638503146584,-0.960016127226412,-0.800791203302422,-1.15990009670118,0.312178107037986,0.144614162535314,-1.90227923604181,2.38919156781882,-1.27142678600899,2.26242722547263,0.0710433195619075,-0.660514495589755,-0.21489893301537,-0.345008505263924,-0.91590669107544,-0.373963040251271,-1.34074724906734,-0.0200829307443597,-0.798303631035136,0.147780094165277,0.540093585203061,0.63360336298879,-0.112384937652918,-0.171029948164034,-0.524762630081299,-0.0131687030083677,1.88641820544623,0.573370702555409,0.346102990616319,-0.934563331435141,2.91290258278526,0.679577896040932,-0.320501403681424,-1.28697951175108,-0.651021187388189,-0.184394113265902,-1.14629000862461,-0.314530458774007,-0.844809000275237,-0.888866242342914,-1.02809754606866,0.276074859603945,0.224250744635893,0.460451557217876,-0.112245499897687,-0.686180566166196,-1.12418014377811,0.634869152443717,0.523858659067257,-0.253720919620167,-1.12191888680299,-0.465478855210294,-1.93735056037427,-1.55897639654615,-0.641080786893113,-0.135274036344752,1.40345646786569,0.146613227371273,0.987815948553245,0.383805938323142,-2.21983565175,0.198983432522423,-0.0428348963538818,-2.33086778511951,-0.853190189038695,0.527490208764489,0.289473009124351,-0.0753712650716548,-0.797356247061128,-1.2102657202369,1.63538924277886,1.12453368748896,0.244024294222671,-0.133646015634006,0.0650603807993496,0.40065453064895,0.389833195062108
"9",4.24367112924766,-0.187316305099674,1.53322236352223,-1.47299580064379,-2.13734029599885,2.09192003699097,0.263112286324444,0.756477499659341,0.466990785814601,-0.457822352993699,2.78839836749949,-0.768617152576112,-0.935019948672754,-1.10615056815713,-1.72166853644724,1.94544945325038,-2.11527753503728,-0.346714076892905,0.870529809175191,-0.709242816032319,0.656080069093486,-0.344879135153169,0.0298398294529534,-0.650223313226567,-1.14494565076448,-1.73051282066773,0.149922984589375,0.500980610187641,1.10591247134301,-0.661641148936783,0.000188949681097586,-0.863884860219322,0.534107372304744,-1.12101975082648,-0.873945187455922,0.110111114960068,-0.242374322992703,-0.883194027682888,0.165829780363943,0.616663870453657,0.356831763036121,-0.334567021504321,-0.643360535176379,1.65333814419462,-0.779345420410358,0.331162782011227,0.405341785206661,0.0932941927704539,-1.27208792699354,1.03273913712345,0.47514034199742,-0.0347175594631679,0.955084922161652,-0.662609235660827,-1.8561569442725,-2.03067372015022,2.36039586394244,0.515528793854689,0.347822612209519,-0.580577149203652,0.88866154435189,1.07677283444322,-0.299424405090697,1.01665700225744,-0.545652772290826,0.816404059675328,-0.00349520280322465,-0.66310830976033,-1.65550361830495,0.136902223136854,-0.458306878517964,0.661463001278607,0.0628384296967267,-0.297719408057083,-2.35724399216758,1.76937940326361,1.49510235521486,-1.20712185859471,1.7603889270572,-0.472055645553108,-1.67499372089573,0.173257389868564,-0.0973858461366218,1.53735036259347,-2.57951118622225,1.52425642915272,0.344779598273511,0.571655879060649,0.276822352374173,0.491629341207519,0.184631475502128,-1.64891473569377,-1.54320703509025,-0.0375840260370233,0.254287203348022,0.544009420008514,-0.0810317419476978,0.239155451979,-1.28876491174526,1.28826155841957,0.135111350241607
"10",2.17948121821274,-0.632802768012815,-0.819241257767133,1.04413758098715,-0.095755199377014,0.801483516295996,0.00717415735989967,-1.75061438330701,0.492688809426402,-0.227944254068595,3.21105864604388,-0.210687626338841,0.981024326279987,-1.03647665672996,0.466150832081805,0.790362217655269,0.532986994412222,0.816116058364431,1.13320758530647,-0.925112321441482,-0.0893807213605072,0.388712709026441,-1.25035350622076,0.818776535793712,2.11468848441465,0.404469815072348,-1.86591389990362,0.162958407191686,-0.986721179217643,-1.29812392780794,0.460254687501212,0.088817177268304,1.15659793599466,2.24986848638269,-0.794484844569719,0.893038328826535,0.0764315485341103,0.302141443637028,0.070924810037358,-0.217619621828097,0.788371679789372,1.42392549728446,1.67702199020895,-0.280946910028426,-1.45567205182425,0.958677191392988,0.458197928906719,-0.654209062167653,0.158590055646716,0.45620018518384,0.487966470308042,-0.921417487285395,-0.42104725477799,0.252305602335316,-0.150900186609742,-0.640159007307592,-0.945743876436776,-0.68361006416185,-1.25956158310027,0.217892529753836,0.338458520704467,-0.081125424111622,-0.386779539871361,-0.890703237357762,0.00346586374405353,-0.350143819348023,-0.248873459673546,-1.14661369723187,-0.235604493564629,-0.42894167102745,-0.284103625822246,0.0499707066412619,0.562664097174011,-0.973594406548371,0.407420892440256,0.303570274244862,-1.5546745804972,-1.31171553141303,0.566722174711423,1.01867232697927,-0.143209074207102,0.263937395513114,0.764758897909463,-1.24278796551121,0.0404377120725767,1.28679078025429,-0.92467456700912,1.38496067295373,-0.344029509084666,-0.133951793967414,0.165362729846757,-0.990963608804673,0.236970765485063,0.861317605408968,0.660297508999727,0.582330602775747,1.36118177679805,-1.22564895900768,0.957696766116672,-0.403274685352408,1.17075446529804
